doi,agent,model,instruction,prompt_tokens,propmpt_len,completion_tokens,completion_len,formula,activity,syngony,shape,length,length_mean,length_min,length_max,width,width_mean,width_min,width_max,depth,depth_mean,depth_min,depth_max,size,size_mean,size_min,size_max,km,km_unif,vmax,vmax_unif,surface_area,surface_area_unif,zeta_potential,zeta_potential_unif,molar_mass,molar_mass_unif,c_min,c_min_unif,c_max,c_max_unif,concentration_of_nanoparticles,concentration_of_nanoparticles_unif,concentration_of_co_substrate,concentration_of_co_substrate_unif,p_h,temperature,chemicals_used_in_synthesis,surface_chemistry,polymer_used_in_synthesis,surfactant,reaction_type
10.1016.j.snb.2017.02.145,mistral,mistral-large-latest,./prompts/prompt5.txt,8574,27465,762,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~0.07 mM,0.07,~35.9 s^-1,,,,,,,,~0.005 mM,0.005,~0.14 mM,0.14,3.3 mg mL^-1,3.3,0.48 mM,0.48,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,H2O2+AO7
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~0.1 mM,0.1,~39.1 s^-1,,,,,,,,~0.005 mM,0.005,~0.14 mM,0.14,3.3 mg mL^-1,3.3,0.48 mM,0.48,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,H2O2+AO7
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~0.4 mM,0.4,~44.2 s^-1,,,,,,,,~0.005 mM,0.005,~0.14 mM,0.14,3.3 mg mL^-1,3.3,0.48 mM,0.48,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,H2O2+AO7
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~1.4 mM,1.4,~44.4 s^-1,,,,,,,,~0.005 mM,0.005,~0.14 mM,0.14,3.3 mg mL^-1,3.3,0.48 mM,0.48,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,H2O2+AO7
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~1.4 mM,1.4,~44.4 s^-1,,,,,,,,~1.34 mM,1.34,~23.8 mM,23.8,3.3 mg mL^-1,3.3,0.024 mM,0.024,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,AO7+H2O2
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~45.7 mM,45.7,~64.2 s^-1,,,,,,,,~1.34 mM,1.34,~23.8 mM,23.8,3.3 mg mL^-1,3.3,0.024 mM,0.024,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,AO7+H2O2
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~105 mM,105.0,~84.5 s^-1,,,,,,,,~1.34 mM,1.34,~23.8 mM,23.8,3.3 mg mL^-1,3.3,0.024 mM,0.024,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,AO7+H2O2
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~147.4 mM,147.4,~99.8 s^-1,,,,,,,,~1.34 mM,1.34,~23.8 mM,23.8,3.3 mg mL^-1,3.3,0.024 mM,0.024,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,AO7+H2O2
10.1039.c7ra06547g,mistral,mistral-large-latest,./prompts/prompt5.txt,12754,38775,3401,8697,Hemin-bound Cys-C7,peroxidase,,,,,,,,,,,,,,,,,,,~615.9 mM,615.9,~104.5 s^-1,,,,,,,,~1.34 mM,1.34,~23.8 mM,23.8,3.3 mg mL^-1,3.3,0.024 mM,0.024,7.0,10-50 °C,"[""L-cysteine"", ""azelaic acid"", ""cysteine benzyl ester p-toluene sulfonate"", ""bovine hemin"", ""\u03b2-mercaptoethanol""]",,,,AO7+H2O2
10.1104.pp.85.1.294,mistral,mistral-large-latest,./prompts/prompt5.txt,13815,41572,783,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.foodchem.2005.05.025,mistral,mistral-large-latest,./prompts/prompt5.txt,7770,24184,641,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.chnaes.2018.09.007,mistral,mistral-large-latest,./prompts/prompt5.txt,6664,20544,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1080.00032718408077196,mistral,mistral-large-latest,./prompts/prompt5.txt,7867,23700,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0002-9378(65)90164-X,mistral,mistral-large-latest,./prompts/prompt5.txt,5372,18294,275,648,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8 x 10^-3 M,1.8000000000000003,7.0,4 °C,[],,,,H2O2+TMB
10.1159.000068286,mistral,mistral-large-latest,./prompts/prompt5.txt,10855,32074,524,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.foodchem.2013.09.074,mistral,mistral-large-latest,./prompts/prompt5.txt,14032,42033,380,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 °C,"[""Sodium selenite"", ""2-amino-2-hydroxymethyl-propane-1,3-diol hydrochloride (Tris-HCl)"", ""ethylenediamine-tetraacetic acid disodium salt (EDTANa2)"", ""glutathione peroxidase 1"", ""immunoglobulin G (IgG)"", ""dithiothreitol"", ""sodium hydrogen phosphate""]",,,,
10.1007.bf02784166,mistral,mistral-large-latest,./prompts/prompt5.txt,8200,25062,345,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1021.acs.analchem.1c02010,mistral,mistral-large-latest,./prompts/prompt5.txt,24354,65750,1266,3322,C3N4,peroxidase,,2-dimensional sheet,,,,,,,,,,,,,50 nm,50.0,,,~0.03 mM,0.03,~10.57 10-8 M/s,0.0001057,,,,,,,8 mM,8.0,,,0.4 μg/mL,0.0004,4 mM,4.0,,,"[""melamine"", ""HNO3""]",,,,H2O2+TMB
10.1021.acs.analchem.1c02010,mistral,mistral-large-latest,./prompts/prompt5.txt,24354,65750,1266,3322,C3N4,peroxidase,,2-dimensional sheet,,,,,,,,,,,,,50 nm,50.0,,,~1.46 mM,1.46,~1.08 10-8 M/s,1.08e-05,,,,,,,0 mM,0.0,8 mM,8.0,0.4 μg/mL,0.0004,8 mM,8.0,,,"[""melamine"", ""HNO3""]",,,,TMB+H2O2
10.1021.acs.analchem.1c02010,mistral,mistral-large-latest,./prompts/prompt5.txt,24354,65750,1266,3322,C3N4,peroxidase,,2-dimensional sheet,,,,,,,,,,,,,50 nm,50.0,,,~0.03 mM,0.03,~10.60 10-8 M/s,0.000106,,,,,,,8 mM,8.0,,,0.4 μg/mL,0.0004,4 mM,4.0,,,"[""melamine"", ""HNO3""]",aptamer,,,H2O2+TMB
10.1021.acs.analchem.1c02010,mistral,mistral-large-latest,./prompts/prompt5.txt,24354,65750,1266,3322,C3N4,peroxidase,,2-dimensional sheet,,,,,,,,,,,,,50 nm,50.0,,,~0.73 mM,0.73,~2.35 10-8 M/s,2.3500000000000002e-05,,,,,,,0 mM,0.0,8 mM,8.0,0.4 μg/mL,0.0004,8 mM,8.0,,,"[""melamine"", ""HNO3""]",aptamer,,,TMB+H2O2
10.1021.acsbiomaterials.8b01552,mistral,mistral-large-latest,./prompts/prompt5.txt,17071,47139,878,2223,Fe3C,peroxidase,,,,,,,,,,,,,,,150 nm - 300 nm,225.0,150.0,300.0,5.65 mM,5.65,21.28 × 10−8 M s−1,,,,,,80000 g mol−1,,,,,,3 mg mL−1,,30%,,4.0,25 °C - 30 °C,"[""PAN"", ""Fe(NO3)3\u00b79H2O"", ""TA"", ""N,N\u2032-Dimethylformamide (DMF)"", ""TMB"", ""Dihydroethidium (DHE)"", ""Dimethyl sulfoxide (DMSO)"", ""p-phthalic acid (PTA)"", ""ethanol"", ""hydrogen peroxide (H2O2)""]",,PAN,,TMB+H2O2
10.1021.acsbiomaterials.8b01552,mistral,mistral-large-latest,./prompts/prompt5.txt,17071,47139,878,2223,Fe3C,peroxidase,,,,,,,,,,,,,,,150 nm - 300 nm,225.0,150.0,300.0,1.78 mM,1.78,203.25 × 10−8 M s−1,,,,,,80000 g mol−1,,,,,,3 mg mL−1,,15 mM,15.0,4.0,25 °C - 30 °C,"[""PAN"", ""Fe(NO3)3\u00b79H2O"", ""TA"", ""N,N\u2032-Dimethylformamide (DMF)"", ""TMB"", ""Dihydroethidium (DHE)"", ""Dimethyl sulfoxide (DMSO)"", ""p-phthalic acid (PTA)"", ""ethanol"", ""hydrogen peroxide (H2O2)""]",,PAN,,H2O2+TMB
10.1039.c8an02440e,mistral,mistral-large-latest,./prompts/prompt5.txt,14020,39382,1178,2636,MnO2,peroxidase,,,,,,,,,,,,,,,,,,,1.56 mM,1.56,0.11 mM/s,0.11,,,,,,,0.1 mM,0.1,1.0 mM,1.0,30 µg/mL,0.03,,,,25 °C,"[""Graphite platelets"", ""Sodium nitrate"", ""Hydrogen peroxide (H2O2)"", ""1-ethyl-3-(3-dimethylaminopropyl)-carbodiimide (EDC)"", ""N-hydroxysulfosuccinimide sodium salt (sulfo-NHS)"", ""3,3\u2032,5,5\u2032-tetramethylbenzidine (TMB)"", ""Horseradish peroxidase (HRP)"", ""Glucose oxidase (GOD)"", ""Bovine serum albumin (BSA)"", ""Human serum albumin (HSA)"", ""Lysine (Lys)"", ""Cysteine (Cys)"", ""Mouse IgG"", ""Uric acid (UA)"", ""Ascorbic acid (AA)"", ""Glucose"", ""2-mercaptoethanol (2-BME)"", ""NH2-PEG 1000-COOH"", ""Manganese(II) acetate (MnAc2)""]",Bovine Serum Albumin (BSA),,,H2O2+TMB
10.1039.c8an02440e,mistral,mistral-large-latest,./prompts/prompt5.txt,14020,39382,1178,2636,MnO2,peroxidase,,,,,,,,,,,,,,,,,,,1.56 mM,1.56,0.11 mM/s,0.11,,,,,,,0.05 mM,0.05,0.5 mM,0.5,30 µg/mL,0.03,3.1 mg/dL,,,25 °C,"[""Graphite platelets"", ""Sodium nitrate"", ""Hydrogen peroxide (H2O2)"", ""1-ethyl-3-(3-dimethylaminopropyl)-carbodiimide (EDC)"", ""N-hydroxysulfosuccinimide sodium salt (sulfo-NHS)"", ""3,3\u2032,5,5\u2032-tetramethylbenzidine (TMB)"", ""Horseradish peroxidase (HRP)"", ""Glucose oxidase (GOD)"", ""Bovine serum albumin (BSA)"", ""Human serum albumin (HSA)"", ""Lysine (Lys)"", ""Cysteine (Cys)"", ""Mouse IgG"", ""Uric acid (UA)"", ""Ascorbic acid (AA)"", ""Glucose"", ""2-mercaptoethanol (2-BME)"", ""NH2-PEG 1000-COOH"", ""Manganese(II) acetate (MnAc2)""]",Bovine Serum Albumin (BSA),,,TMB+H2O2
10.1016.j.aca.2012.08.011,mistral,mistral-large-latest,./prompts/prompt5.txt,12062,34552,339,901,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,13 ± 1 nm,13.0,12.0,14.0,,,,,,,,,,,,,,,1 mg mL−1,,1 mM,1.0,7.0 pH,37 °C,"[""Iron(III) chloride hexahydrate"", ""Iron(II) chloride tetrahydrate"", ""Ammonium hydroxide""]",,,,AUR+H2O2
10.1046.j.1365-2761.1999.00149.x,mistral,mistral-large-latest,./prompts/prompt5.txt,11585,35571,285,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.jcis.2017.07.029,mistral,mistral-large-latest,./prompts/prompt5.txt,17476,48700,655,1563,Fe3O4,peroxidase,cubic,cubic,,,,,,,,,,,,,7.2 nm,7.2,,,0.091 mmol L-1,,5.18 10-8 mol L-1 s-1,5.18e-05,,,,,,,,,,,50 μg,,10 mmol L-1,,4.0,40 °C,"[""FeCl3"", ""NaOH"", ""H2O2"", ""sodium acetate"", ""acetic acid"", ""TMB""]",,,,TMB+H2O2
10.1016.j.jcis.2017.07.029,mistral,mistral-large-latest,./prompts/prompt5.txt,17476,48700,655,1563,Fe3O4,peroxidase,cubic,cubic,,,,,,,,,,,,,7.2 nm,7.2,,,0.01957 mmol L-1,,1.26 10-8 mol L-1 s-1,1.26e-05,,,,,,,,,,,50 μg,,816 μmol L-1,,4.0,40 °C,"[""FeCl3"", ""NaOH"", ""H2O2"", ""sodium acetate"", ""acetic acid"", ""TMB""]",,,,H2O2+TMB
10.1016.j.snb.2020.128021,mistral,mistral-large-latest,./prompts/prompt5.txt,15934,48306,695,1457,MIL-101(Fe),peroxidase,cubic,octahedral,500 nm,500.0,,,,,,,,,,,,,,,0.043 mM,0.043,5.138 10−7 M s-1,,2702.9 m2 g-1,2702.9,,,,,,,,,20 μg/mL,0.02,0.8 mM,0.8,4.0 200 mM,55 °C,"[""FeCl3\u00b76H2O"", ""TA"", ""DMF""]",,,,H2O2+TMB
10.1016.j.snb.2020.128021,mistral,mistral-large-latest,./prompts/prompt5.txt,15934,48306,695,1457,MIL-101(Fe),peroxidase,cubic,octahedral,500 nm,500.0,,,,,,,,,,,,,,,0.585 mM,0.585,10.083 10−7 M s-1,,2702.9 m2 g-1,2702.9,,,,,,,,,20 μg/mL,0.02,0.8 mM,0.8,4.0 200 mM,55 °C,"[""FeCl3\u00b76H2O"", ""TA"", ""DMF""]",,,,TMB+H2O2
10.1002.tcm.1770110507,mistral,mistral-large-latest,./prompts/prompt5.txt,14754,44077,932,2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.biomaterials.2021.121063,mistral,mistral-large-latest,./prompts/prompt5.txt,17807,55004,1927,4382,Rh,peroxidase,,concave-cubic,,,,,,,,,,,,,10 nm,10.0,,,3.237E-8 M,3.2370000000000003e-05,10.435E-8 M s^-1,0.00010435,,,,,,,2.5 mM,2.5,25 mM,25.0,500 μg mL^-1,,5 mM,5.0,4.5,,"[""sodium hexachlororhodate (III) dodecahydrate"", ""potassium bromide"", ""polyvinylpyrrolidone"", ""ethylene glycol"", ""l-ascorbic acid""]",,poly(N-Vinylpyrrolidone),l-ascorbic acid,TMB+H2O2
10.1016.j.biomaterials.2021.121063,mistral,mistral-large-latest,./prompts/prompt5.txt,17807,55004,1927,4382,Rh,peroxidase,,concave-cubic,,,,,,,,,,,,,10 nm,10.0,,,15.422E-8 M,0.00015422000000000002,7.629E-8 M s^-1,7.629e-05,,,,,,,2.5 mM,2.5,25 mM,25.0,500 μg mL^-1,,5 mM,5.0,4.5,,"[""sodium hexachlororhodate (III) dodecahydrate"", ""potassium bromide"", ""polyvinylpyrrolidone"", ""ethylene glycol"", ""l-ascorbic acid"", ""sparfloxacin""]",,poly(N-Vinylpyrrolidone),l-ascorbic acid,TMB+H2O2
10.1016.j.biomaterials.2021.121063,mistral,mistral-large-latest,./prompts/prompt5.txt,17807,55004,1927,4382,Rh,peroxidase,,concave-cubic,,,,,,,,,,,,,10 nm,10.0,,,4.322E-8 M,4.3219999999999996e-05,12.915E-8 M s^-1,0.00012915,,,,,,,2.5 mM,2.5,25 mM,25.0,500 μg mL^-1,,5 mM,5.0,4.5,,"[""sodium hexachlororhodate (III) dodecahydrate"", ""potassium bromide"", ""polyvinylpyrrolidone"", ""ethylene glycol"", ""l-ascorbic acid"", ""sparfloxacin""]",,poly(N-Vinylpyrrolidone),l-ascorbic acid,TMB+H2O2
10.1016.j.biomaterials.2021.121063,mistral,mistral-large-latest,./prompts/prompt5.txt,17807,55004,1927,4382,Rh,catalase,,concave-cubic,,,,,,,,,,,,,10 nm,10.0,,,,,,,,,,,,,1 M,1000.0,,,1 mg mL^-1,1.0,,,,,"[""sodium hexachlororhodate (III) dodecahydrate"", ""potassium bromide"", ""polyvinylpyrrolidone"", ""ethylene glycol"", ""l-ascorbic acid""]",,poly(N-Vinylpyrrolidone),l-ascorbic acid,H2O2
10.1016.j.biomaterials.2021.121063,mistral,mistral-large-latest,./prompts/prompt5.txt,17807,55004,1927,4382,Rh,catalase,,concave-cubic,,,,,,,,,,,,,10 nm,10.0,,,,,,,,,,,,,1 M,1000.0,,,1 mg mL^-1,1.0,,,,,"[""sodium hexachlororhodate (III) dodecahydrate"", ""potassium bromide"", ""polyvinylpyrrolidone"", ""ethylene glycol"", ""l-ascorbic acid"", ""sparfloxacin""]",,poly(N-Vinylpyrrolidone),l-ascorbic acid,H2O2
10.1093.jn.117.5.880,mistral,mistral-large-latest,./prompts/prompt5.txt,11889,32243,484,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.s0925-5214(98)00026-x,mistral,mistral-large-latest,./prompts/prompt5.txt,6943,21969,357,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.3390.nano8070451,mistral,mistral-large-latest,./prompts/prompt5.txt,10640,32202,690,1500,CoFe2O4,peroxidase,,,,,,,,,,,,,,,several micrometers,,,,0.387 mM,0.387,,,204.1 m2 g−1,204.1,,,,,0 mM,0.0,0.08 mM,0.08,20 µg/mL,0.02,0.8 mM,0.8,3.0,25 °C,"[""CoCl2\u00b76H2O"", ""FeSO4\u00b77H2O"", ""oxalic acid""]",,,,TMB+H2O2
10.3390.nano8070451,mistral,mistral-large-latest,./prompts/prompt5.txt,10640,32202,690,1500,CoFe2O4,peroxidase,,,,,,,,,,,,,,,several micrometers,,,,8.89 mM,8.89,,,204.1 m2 g−1,204.1,,,,,0 mM,0.0,4.0 mM,4.0,20 µg/mL,0.02,0.8 mM,0.8,3.0,25 °C,"[""CoCl2\u00b76H2O"", ""FeSO4\u00b77H2O"", ""oxalic acid""]",,,,H2O2+TMB
10.1016.0031-9422(96)00315-9,mistral,mistral-large-latest,./prompts/prompt5.txt,7574,21662,318,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1080.00480169.2001.36198,mistral,mistral-large-latest,./prompts/prompt5.txt,9089,28317,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1002.mabi.200900208,mistral,mistral-large-latest,./prompts/prompt5.txt,19107,49393,938,2376,PAAm-b-PNIPAAm-Te,peroxidase,,spherical,,,,,,,,,,,,,90 nm,90.0,,,0.29 mM,0.29,161.1 min^-1,,,,,,10719 g mol^-1,,62.5 µM,0.0625,5 mM,5.0,1.0 µM,,0.12 mM,0.12,7.0,34 °C,"[""N-isopropylacrylamide"", ""acrylamide"", ""Me 6TREN"", ""CuBr"", ""tellurium-containing compound (3)"", ""Tris(2-aminoethyl)amine"", ""sodium borohydride"", ""3-bromo-1-propanol"", ""diphenyldiselenide"", ""acryloyloxypropyl 3-hydroxypropyl telluride""]",,poly(N-isopropylacrylamide),,CUOOH+TNB
10.1002.mabi.200900208,mistral,mistral-large-latest,./prompts/prompt5.txt,19107,49393,938,2376,PAAm-b-PNIPAAm-Te,peroxidase,,spherical,,,,,,,,,,,,,90 nm,90.0,,,0.29 mM,0.29,161.1 min^-1,,,,,,10719 g mol^-1,,0.12 mM,0.12,0.12 mM,0.12,1.0 µM,,,,7.0,34 °C,"[""N-isopropylacrylamide"", ""acrylamide"", ""Me 6TREN"", ""CuBr"", ""tellurium-containing compound (3)"", ""Tris(2-aminoethyl)amine"", ""sodium borohydride"", ""3-bromo-1-propanol"", ""diphenyldiselenide"", ""acryloyloxypropyl 3-hydroxypropyl telluride""]",,poly(N-isopropylacrylamide),,TNB+CUOOH
10.1021.acs.jpclett.0c02640,mistral,mistral-large-latest,./prompts/prompt5.txt,17472,50847,756,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1126.science.116.3019.503,mistral,mistral-large-latest,./prompts/prompt5.txt,2662,9392,248,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007.s007750050079,mistral,mistral-large-latest,./prompts/prompt5.txt,12622,40492,3281,7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1177.0890334409342987,mistral,mistral-large-latest,./prompts/prompt5.txt,8680,29441,305,689,unknown,glutathione peroxidase,,,,,,,,,,,,,,,,,,,~15.00 mM,15.0,~18.19 mM/L⋅min,,,,,,,,7.20 mM/L,,33.00 mM/L,,,,,,,37 °C,[],,,,H2O2+TMB
10.1007.s11627-000-0087-2,mistral,mistral-large-latest,./prompts/prompt5.txt,5822,18332,382,1080,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 mM,3.0,6.0,30 °C,"[""2,4-dichlorophenoxyacetic acid"", ""6-benzylaminopurine"", ""kinetin"", ""indole-butyric acid"", ""abscisic acid"", ""polyethylene glycol 6000"", ""activated charcoal"", ""glutaraldehyde"", ""phosphate buffer"", ""ethanol""]",,,,H2O2+Guaiacol
10.1002.roi.2970030625,mistral,mistral-large-latest,./prompts/prompt5.txt,6993,21927,257,731,GPx,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,H2O2
10.1007.bf00277379,mistral,mistral-large-latest,./prompts/prompt5.txt,6493,21589,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1007.bf00213817,mistral,mistral-large-latest,./prompts/prompt5.txt,7776,26204,386,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1039.d0nr05649a,mistral,mistral-large-latest,./prompts/prompt5.txt,17047,50349,1259,2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1021.acs.biochem.7b00342,mistral,mistral-large-latest,./prompts/prompt5.txt,29103,77076,1930,4873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.S0946-672X(03)80009-3,mistral,mistral-large-latest,./prompts/prompt5.txt,6153,18710,269,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.bios.2021.113062,mistral,mistral-large-latest,./prompts/prompt5.txt,12590,40904,355,933,Ti3C2-MXene/BP,oxidase,,,,,,,,,,,,,,,,,,,0.11 μM,0.00011,20.79 μA,,,,,,,,0.02 μM,2e-05,10 μM,0.01,,,,,4.0,,"[""Black phosphorus"", ""Cuprous chloride"", ""Ti3C2-MXene"", ""1-methyl-2-pyrrolidinone"", ""Hydrofluoric acid""]",,,,NAA+O2
10.1093.jisesa.ieu147,mistral,mistral-large-latest,./prompts/prompt5.txt,12131,33333,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.archoralbio.2017.09.037,mistral,mistral-large-latest,./prompts/prompt5.txt,14972,47750,545,1584,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 μM,0.02,100 μM,0.1,,,,,7.4 pH,37 °C,"[""Coomassie brilliant blue G250"", ""laemmli sample buffer"", ""2-mercaptoethanol"", ""tris/glycine (TG buffer)"", ""tris/glycine/SDS buffer (TGS buffer)"", ""4\u201320% precast polyacrylamide gel"", ""Luteolin"", ""Quercetin"", ""Tormentil (Potentilla erecta) rhizome"", ""Ethanol"", ""Methanol"", ""Tween 20"", ""Rabbit anti-LPO monoclonal antibody"", ""Gout anti-rabbit secondary antibody (HRP conjugated)"", ""Hydrochloric acid"", ""Acetic acid"", ""Paraffin pellets"", ""Spectra multicolor broad range protein ladder"", ""Electrochemiluminescence reagent (ECL reagent)"", ""Dimethyl sulfoxide DMSO"", ""TNB""]",,,,H2O2+TMB
10.1111.j.1469-8137.1979.tb07558.x,mistral,mistral-large-latest,./prompts/prompt5.txt,7722,23350,545,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1039.d0tb01337d,mistral,mistral-large-latest,./prompts/prompt5.txt,19961,50376,726,1534,Co3O4/MoO3,peroxidase,,,,,,,,,,,,,,,830 nm,830.0,,,0.0352 mM,0.0352,,,55.2 m2/g,55.2,,,,,0.02 mM,0.02,0.3 mM,0.3,12 mg/L,0.012,0.2 mM,0.2,3.5,40 °C,"[""Co(NO3)2\u00b76H2O"", ""2-methylimidazole"", ""Na2MoO4\u00b72H2O"", ""ethanol""]",,,,TMB+H2O2
10.1039.d0tb01337d,mistral,mistral-large-latest,./prompts/prompt5.txt,19961,50376,726,1534,Co3O4/MoO3,peroxidase,,,,,,,,,,,,,,,830 nm,830.0,,,0.134 mM,0.134,,,55.2 m2/g,55.2,,,,,50 µM,0.05,1000 µM,1.0,12 mg/L,0.012,0.1 mM,0.1,3.5,40 °C,"[""Co(NO3)2\u00b76H2O"", ""2-methylimidazole"", ""Na2MoO4\u00b72H2O"", ""ethanol""]",,,,H2O2+TMB
10.1016.j.jcis.2020.06.001,mistral,mistral-large-latest,./prompts/prompt5.txt,19100,53745,750,1586,MoS2/C-Au 600,peroxidase,,spherical,,,,,,,,,,,,,93 nm,93.0,,,0.104 mM,0.104,4.54 10-7 M s-1,,,,-10.6 mV ± 1.3 mV,,,,0.05 mM,0.05,2.5 mM,2.5,0.1 mg/mL,0.1,10 mM,10.0,4.0,60 °C,"[""HAuCl4"", ""ascorbic acid"", ""L-cysteine"", ""MoS2/C""]",,,ascorbic acid,TMB+H2O2
10.1016.j.jcis.2020.06.001,mistral,mistral-large-latest,./prompts/prompt5.txt,19100,53745,750,1586,MoS2/C-Au 600,peroxidase,,spherical,,,,,,,,,,,,,93 nm,93.0,,,2.43 mM,2.43,3.73 10-7 M s-1,,,,-10.6 mV ± 1.3 mV,,,,1 mM,1.0,35 mM,35.0,0.1 mg/mL,0.1,0.5 mM,0.5,4.0,60 °C,"[""HAuCl4"", ""ascorbic acid"", ""L-cysteine"", ""MoS2/C""]",,,ascorbic acid,H2O2+TMB
