doi,agent,model,instruction,prompt_tokens,propmpt_len,completion_tokens,completion_len,formula,activity,syngony,shape,length,length_mean,length_min,length_max,width,width_mean,width_min,width_max,depth,depth_mean,depth_min,depth_max,size,size_mean,size_min,size_max,km,km_unif,vmax,vmax_unif,surface_area,surface_area_unif,zeta_potential,zeta_potential_unif,molar_mass,molar_mass_unif,c_min,c_min_unif,c_max,c_max_unif,concentration_of_nanoparticles,concentration_of_nanoparticles_unif,concentration_of_co_substrate,concentration_of_co_substrate_unif,p_h,temperature,chemicals_used_in_synthesis,polymer_used_in_synthesis,surfactant,reaction_type
10.1046.j.1365-2435.2003.00767.x,mistral,mistral-small-latest,./prompts/prompt4.txt,8540.0,28276,239.0,863,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""jasmonic acid"", ""ethanol"", ""distilled water""]",,,
10.1039.c5ay03124a,mistral,mistral-small-latest,./prompts/prompt4.txt,15689.0,50169,771.0,2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,
10.1039.c1cy00124h,mistral,mistral-small-latest,./prompts/prompt4.txt,12032.0,39227,1676.0,5054,α-Fe2O3,peroxidase,rhombohedral,hexagonal prism,80-90 nm,85.0,80.0,90.0,60-70 nm,65.0,60.0,70.0,105-110 nm,107.5,105.0,110.0,,,,,0.768 ± 0.091 mM,0.768,5.0 ± 0.44 nM/s,4.9999999999999996e-06,43 ± 4 m^2/g,43.0,,,,,,,,,3.0 mM,,30% H2O2,,4,37 ± 1 °C,"[""iron chloride (FeCl3\u00b76H2O)"", ""urea ((NH2)2CO)"", ""citric acid"", ""sodium hydrogen phosphate (Na2HPO4)"", ""DMSO (dimethyl sulfoxide)""]",,,TMB+H2O2
10.1039.c1cy00124h,mistral,mistral-small-latest,./prompts/prompt4.txt,12032.0,39227,1676.0,5054,α-Fe2O3,peroxidase,rhombohedral,cube-like,,,,,,,,,,,,,100 nm,100.0,,,0.957 ± 0.085 mM,0.957,6.3 ± 0.35 nM/s,6.3e-06,47 ± 5 m^2/g,47.0,,,,,,,,,3.0 mM,,30% H2O2,,4,37 ± 1 °C,"[""iron chloride (FeCl3\u00b76H2O)"", ""urea ((NH2)2CO)"", ""citric acid"", ""sodium hydrogen phosphate (Na2HPO4)"", ""DMSO (dimethyl sulfoxide)""]",,,TMB+H2O2
10.1039.c1cy00124h,mistral,mistral-small-latest,./prompts/prompt4.txt,12032.0,39227,1676.0,5054,α-Fe2O3,peroxidase,rhombohedral,rod,380 ± 20 nm,380.0,360.0,400.0,31 ± 5 nm,31.0,26.0,36.0,,,,,,,,,0.257 ± 0.089 mM,0.257,16.5 ± 2.1 nM/s,1.6499999999999998e-05,55 ± 5 m^2/g,55.0,,,,,,,,,3.0 mM,,30% H2O2,,4,37 ± 1 °C,"[""iron chloride (FeCl3\u00b76H2O)"", ""urea ((NH2)2CO)"", ""citric acid"", ""sodium hydrogen phosphate (Na2HPO4)"", ""DMSO (dimethyl sulfoxide)""]",,,TMB+H2O2
10.1039.c1cy00124h,mistral,mistral-small-latest,./prompts/prompt4.txt,12032.0,39227,1676.0,5054,α-Fe2O3,peroxidase,rhombohedral,rod,330 ± 20 nm,330.0,310.0,350.0,30 ± 3 nm,30.0,27.0,33.0,,,,,,,,,0.317 ± 0.071 mM,0.317,15.3 ± 1.81 nM/s,1.53e-05,82 ± 8 m^2/g,82.0,,,,,,,,,3.0 mM,,30% H2O2,,4,37 ± 1 °C,"[""iron chloride (FeCl3\u00b76H2O)"", ""urea ((NH2)2CO)"", ""citric acid"", ""sodium hydrogen phosphate (Na2HPO4)"", ""DMSO (dimethyl sulfoxide)""]",,,TMB+H2O2
10.1039.c1cy00124h,mistral,mistral-small-latest,./prompts/prompt4.txt,12032.0,39227,1676.0,5054,α-Fe2O3,peroxidase,rhombohedral,rod,278 ± 20 nm,278.0,258.0,298.0,30 ± 3 nm,30.0,27.0,33.0,,,,,,,,,0.518 ± 0.047 mM,0.518,10.60 ± 1.38 nM/s,1.0599999999999998e-05,111 ± 10 m^2/g,111.0,,,,,,,,,3.0 mM,,30% H2O2,,4,37 ± 1 °C,"[""iron chloride (FeCl3\u00b76H2O)"", ""urea ((NH2)2CO)"", ""citric acid"", ""sodium hydrogen phosphate (Na2HPO4)"", ""DMSO (dimethyl sulfoxide)""]",,,TMB+H2O2
10.1002.adfm.202007130,mistral,mistral-small-latest,./prompts/prompt4.txt,26514.0,84015,1398.0,4258,Fe-N4,peroxidase,,spherical,,,,,,,,,,,,,120 nm,120.0,,,0.18 mM,0.18,299.8 nM/s,0.0002998,,,,,,,0.0001 mM,0.0001,0.83 mM,0.83,5 µg/mL,0.005,0.15 M,150.0,4.5,37 °C,"[""FeCl3"", ""dopamine"", ""Tris\u2013HCl buffer"", ""SiO2 nanoparticles"", ""NaOH""]",poly(dopamine),,TMB+H2O2
10.1002.adfm.202007130,mistral,mistral-small-latest,./prompts/prompt4.txt,26514.0,84015,1398.0,4258,Fe-N4,peroxidase,,spherical,,,,,,,,,,,,,120 nm,120.0,,,175.50 mM,175.5,567.9 nM/s,0.0005679,,,,,,,0.0001 mM,0.0001,0.83 mM,0.83,5 µg/mL,0.005,0.15 M,150.0,4.5,37 °C,"[""FeCl3"", ""dopamine"", ""Tris\u2013HCl buffer"", ""SiO2 nanoparticles"", ""NaOH""]",poly(dopamine),,H2O2+TMB
10.1002.adfm.202007130,mistral,mistral-small-latest,./prompts/prompt4.txt,26514.0,84015,1398.0,4258,Fe-N4,oxidase,,spherical,,,,,,,,,,,,,120 nm,120.0,,,0.55 mM,0.55,45.27 nM/s,4.527e-05,,,,,,,0.0001 mM,0.0001,0.83 mM,0.83,25 µg/mL,0.025,,,4.5,37 °C,"[""FeCl3"", ""dopamine"", ""Tris\u2013HCl buffer"", ""SiO2 nanoparticles"", ""NaOH""]",poly(dopamine),,TMB
10.1002.adfm.202007130,mistral,mistral-small-latest,./prompts/prompt4.txt,26514.0,84015,1398.0,4258,Fe-N4,catalase,,spherical,,,,,,,,,,,,,120 nm,120.0,,,0.09 mM,0.09,2.34 mg/L·min,,,,,,,,0.0001 mM,0.0001,1.2 mM,1.2,10 µg/mL,0.01,,,7.0,25 °C,"[""FeCl3"", ""dopamine"", ""Tris\u2013HCl buffer"", ""SiO2 nanoparticles"", ""NaOH""]",poly(dopamine),,H2O2
10.1002.adfm.202007130,mistral,mistral-small-latest,./prompts/prompt4.txt,26514.0,84015,1398.0,4258,Fe-N4,uricase,,spherical,,,,,,,,,,,,,120 nm,120.0,,,16.64 µM,0.016640000000000002,1.36 nM/min,,,,,,,,5.9 µM,0.005900000000000001,89 µM,0.089,25 µg/mL,0.025,,,8.8,25 °C,"[""FeCl3"", ""dopamine"", ""Tris\u2013HCl buffer"", ""SiO2 nanoparticles"", ""NaOH""]",poly(dopamine),,UA
10.1039.c6ra00368k,mistral,mistral-small-latest,./prompts/prompt4.txt,21290.0,69860,629.0,1850,BiOI,peroxidase,tetragonal,flower-like,,,,,,,,,,,,,200-400 nm,300.0,200.0,400.0,0.0998 mM,0.0998,7.35 × 10^-8 M/s,7.35e-05,65.41 m^2/g,65.41,-23.6 mV,-23.6,,,0.25 μM,0.00025,0.5 mM,0.5,100 μg/mL,0.1,10.0 mM,10.0,6.0,25 °C,"[""Bi(NO3)3\u00b75H2O"", ""KI"", ""NaOH"", ""ethylene glycol (EG)""]",,,TMB+H2O2
10.1039.c6ra00368k,mistral,mistral-small-latest,./prompts/prompt4.txt,21290.0,69860,629.0,1850,BiOI,peroxidase,tetragonal,flower-like,,,,,,,,,,,,,200-400 nm,300.0,200.0,400.0,1.024 mM,1.024,2.86 × 10^-8 M/s,2.8599999999999997e-05,65.41 m^2/g,65.41,-23.6 mV,-23.6,,,0.25 μM,0.00025,0.5 mM,0.5,100 μg/mL,0.1,0.8 mM,0.8,6.0,25 °C,"[""Bi(NO3)3\u00b75H2O"", ""KI"", ""NaOH"", ""ethylene glycol (EG)""]",,,H2O2+TMB
10.1016.0003-9969(78)90158-9,mistral,mistral-small-latest,./prompts/prompt4.txt,7905.0,24713,449.0,1536,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,[],,,TMB+H2O2
10.1016.0003-9969(78)90158-9,mistral,mistral-small-latest,./prompts/prompt4.txt,7905.0,24713,449.0,1536,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,[],,,H2O2+TMB
10.2147.ijn.s225594,mistral,mistral-small-latest,./prompts/prompt4.txt,11822.0,44951,234.0,836,Mn3O4,catalase,cubic,polyhedral,,,,,,,,,,,,,10 nm,10.0,,,,,,,,,,,,,,,,,,,,,7.4,,"[""Manganese (II) acetate tetrahydrate"", ""anhydrous ethanol""]",,,
10.1007.bf00684378,mistral,mistral-small-latest,./prompts/prompt4.txt,6223.0,24026,509.0,1902,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01% hydrogen peroxide,,7.5,4 °C,"[""hydrogen peroxide"", ""methanol"", ""phosphate-buffered saline"", ""avidin"", ""biotin"", ""DAB"", ""Tris-HCl buffer""]",,,H2O2+TMB
10.1007.bf00684378,mistral,mistral-small-latest,./prompts/prompt4.txt,6223.0,24026,509.0,1902,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05% hydrogen peroxide,,7.5,4 °C,"[""hydrogen peroxide"", ""methanol"", ""phosphate-buffered saline"", ""avidin"", ""biotin"", ""DAB"", ""Tris-HCl buffer""]",,,TMB+H2O2
10.1159.000208637,mistral,mistral-small-latest,./prompts/prompt4.txt,3094.0,12479,254.0,944,DAB,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""3,3'-diaminobenzidine tetrahydrochloride"", ""hydrogen peroxide"", ""catalase"", ""lead citrate"", ""uranyl acetate"", ""toluidine blue""]",,,DAB+H2O2
10.1007.s001140050622,mistral,mistral-small-latest,./prompts/prompt4.txt,7738.0,28413,525.0,1856,Enz-SeO2H,peroxidase,,,,,,,,,,,,,,,,,,,0.2 mM,0.2,,,,,,,,,,,,,,,0.2 mM,0.2,5.5,25 °C,"[""subtilisin"", ""phenylmethanesulfonyl fluoride"", ""sodium hydrogenselenide"", ""hydrogen peroxide"", ""glutaraldehyde""]",,,TMB+H2O2
10.1007.s001140050622,mistral,mistral-small-latest,./prompts/prompt4.txt,7738.0,28413,525.0,1856,Enz-SeO2H,peroxidase,,,,,,,,,,,,,,,,,,,0.2 mM,0.2,,,,,,,,,,,,,,,0.2 mM,0.2,5.5,25 °C,"[""subtilisin"", ""phenylmethanesulfonyl fluoride"", ""sodium hydrogenselenide"", ""hydrogen peroxide"", ""glutaraldehyde""]",,,H2O2+TMB
10.1142.s1088424617500936,mistral,mistral-small-latest,./prompts/prompt4.txt,12033.0,37097,902.0,3265,HTHPR25H/Y45F,peroxidase,,,,,,,,,,,,,,,,,,,0.038 mM,0.038,5.2 s^-1,,,,,,,,0.05 mM,0.05,1 mM,1.0,1 µM,,5 mM,5.0,7.0,25 °C,"[""potassium phosphate buffer"", ""potassium cyanide"", ""isopropyl-\u03b2-D-1-thiogalactopyranoside (IPTG)"", ""sodium dithionite"", ""cumene hydroperoxide"", ""ABTS"", ""guaiacol"", ""thioanisole"", ""benzyl alcohol"", ""ether"", ""acetonitrile"", ""ferritin"", ""albumin"", ""ovalbumin"", ""chymotrypsinogen"", ""potassium phosphate buffer"", ""potassium cyanide"", ""sodium dithionite"", ""cumene hydroperoxide"", ""ABTS"", ""guaiacol"", ""thioanisole"", ""benzyl alcohol"", ""ether"", ""acetonitrile"", ""ferritin"", ""albumin"", ""ovalbumin"", ""chymotrypsinogen""]",,,ABTS+H2O2
10.1142.s1088424617500936,mistral,mistral-small-latest,./prompts/prompt4.txt,12033.0,37097,902.0,3265,HTHPR25H/Y45F,peroxidase,,,,,,,,,,,,,,,,,,,0.34 mM,0.34,2.8 s^-1,,,,,,,,0.05 mM,0.05,1.5 mM,1.5,1 µM,,5 mM,5.0,7.0,25 °C,"[""potassium phosphate buffer"", ""potassium cyanide"", ""isopropyl-\u03b2-D-1-thiogalactopyranoside (IPTG)"", ""sodium dithionite"", ""cumene hydroperoxide"", ""ABTS"", ""guaiacol"", ""thioanisole"", ""benzyl alcohol"", ""ether"", ""acetonitrile"", ""ferritin"", ""albumin"", ""ovalbumin"", ""chymotrypsinogen"", ""potassium phosphate buffer"", ""potassium cyanide"", ""sodium dithionite"", ""cumene hydroperoxide"", ""ABTS"", ""guaiacol"", ""thioanisole"", ""benzyl alcohol"", ""ether"", ""acetonitrile"", ""ferritin"", ""albumin"", ""ovalbumin"", ""chymotrypsinogen""]",,,guaiacol+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~0.059 mM,0.059,,,,,,,,,0.002 mM,0.002,0.5 mM,0.5,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~0.791 mM,0.791,,,,,,,,,0.5 mM,0.5,10 mM,10.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~1.07 mM,1.07,,,,,,,,,0.2 mM,0.2,3 mM,3.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~1.96 mM,1.96,,,,,,,,,0.5 mM,0.5,3 mM,3.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~2.4 mM,2.4,,,,,,,,,0.5 mM,0.5,5 mM,5.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~3.94 mM,3.94,,,,,,,,,0.5 mM,0.5,50 mM,50.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~20.8 mM,20.8,,,,,,,,,0.5 mM,0.5,50 mM,50.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~209 mM,209.0,,,,,,,,,20 mM,20.0,1000 mM,1000.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.1080.00498254.2019.1629044,mistral,mistral-small-latest,./prompts/prompt4.txt,7682.0,26854,3630.0,12080,,peroxidase,,,,,,,,,,,,,,,,,,,~13800 mM,13800.0,,,,,,,,,2000 mM,2000.0,30000 mM,30000.0,,,200 mM,200.0,7.4,37 °C,"[""L-tyrosine"", ""3-iodo-L-tyrosine (3MIT)"", ""3,5-diiodo-L-tyrosine (3,5DIT)"", ""potassium iodide"", ""hydrogen peroxide"", ""dimethyl sulphoxide (DMSO)"", ""3-amino-1,2,4-triazole (AMT)"", ""diadzein (DDZ)"", ""3,5-dimethylpyrazole-1-methanol (DPM)"", ""ethylene thiourea (ETU)"", ""2-mercaptobenzothiazole (MBT)"", ""methimazole (MMI)"", ""propyl-2-thiouracil (PTU)"", ""sulphamethazine (SMZ)"", ""sodium perchlorate (PERC)""]",,,L-tyrosine+H2O2
10.3109.02713688609025177,mistral,mistral-small-latest,./prompts/prompt4.txt,5913.0,22448,467.0,1815,,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 °C,"[""tert-butylhydroperoxide"", ""FAD"", ""reduced and oxidized glutathione"", ""crystalline glutathione reductase""]",,,H2O2 + GSH
10.3109.02713688609025177,mistral,mistral-small-latest,./prompts/prompt4.txt,5913.0,22448,467.0,1815,,glutathione reductase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 °C,"[""tert-butylhydroperoxide"", ""FAD"", ""reduced and oxidized glutathione"", ""crystalline glutathione reductase""]",,,GSSG + NADPH
10.1016.j.snb.2017.02.059,mistral,mistral-small-latest,./prompts/prompt4.txt,9480.0,33526,619.0,2050,BNNS@CuS,peroxidase,hexagonal,sheet,,,,,,,,,,,,,200 nm,200.0,,,0.175 mM,0.175,,,,,,,,,0.1 mM,0.1,10 mM,10.0,30 µg/mL,0.03,100 mM,100.0,3.0,35 °C,"[""hexagonal boron nitride (h-BN)"", ""N-methyl-2-pyrrolidone (NMP)"", ""ethanol"", ""sodium dodecyl sulfate (SDS)"", ""copper sulfate"", ""sodium sulfide""]",,sodium dodecyl sulfate (SDS),TMB+H2O2
10.1016.j.snb.2017.02.059,mistral,mistral-small-latest,./prompts/prompt4.txt,9480.0,33526,619.0,2050,BNNS@CuS,peroxidase,hexagonal,sheet,,,,,,,,,,,,,200 nm,200.0,,,~100 mM,100.0,,,,,,,,,1 mM,1.0,800 mM,800.0,30 µg/mL,0.03,0.6 mM,0.6,3.0,35 °C,"[""hexagonal boron nitride (h-BN)"", ""N-methyl-2-pyrrolidone (NMP)"", ""ethanol"", ""sodium dodecyl sulfate (SDS)"", ""copper sulfate"", ""sodium sulfide""]",,sodium dodecyl sulfate (SDS),H2O2+TMB
10.1016.j.snb.2021.130560,mistral,mistral-small-latest,./prompts/prompt4.txt,11117.0,41223,306.0,1023,Pt,peroxidase,,spherical,,,,,,,,,,,,,240 nm,240.0,,,0.3742 mM,0.3742,,,,,,,,,,,,,7.5 µg/mL,0.0075,2.0 M,2000.0,4.0,25 °C,"[""styrene"", ""acrylic amide"", ""potassium persulphate"", ""hydrazine hydrate"", ""succinic anhydride"", ""H2PtCl6"", ""ascorbic acid""]",poly(N-Vinylpyrrolidone),l-ascorbic acid,TMB+H2O2
10.1134.s2079057011030118,mistral,mistral-small-latest,./prompts/prompt4.txt,6153.0,21407,263.0,914,GSH,Glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38 mM,0.38,8.5,37 °C,"[""Tris-HCl buffer"", ""EDTA"", ""GSH"", ""H2O2"", ""NaN3"", ""TCHA"", ""DTNB""]",,,GSH+H2O2
10.1016.j.snb.2021.129522,mistral,mistral-small-latest,./prompts/prompt4.txt,9165.0,32776,513.0,1626,CuNCs,peroxidase,,,,,,,,,,,,,,,,,,,0.39 mM,0.39,1.11*10^-7 M/s,0.000111,,,,,,,0.02 mM,0.02,0.1 mM,0.1,,,1 mM,1.0,5,40 °C,"[""GSH"", ""CS""]",chitosan,,TMB+H2O2
10.1016.j.snb.2021.129522,mistral,mistral-small-latest,./prompts/prompt4.txt,9165.0,32776,513.0,1626,CuNCs,peroxidase,,,,,,,,,,,,,,,,,,,27.3 mM,27.3,2.53*10^-7 M/s,0.00025299999999999997,,,,,,,0.02 mM,0.02,0.1 mM,0.1,,,0.1 mM,0.1,5,40 °C,"[""GSH"", ""CS""]",chitosan,,H2O2+TMB
10.1017.s1041610205001006,mistral,mistral-small-latest,./prompts/prompt4.txt,5274.0,21134,221.0,784,,Glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Mn–TSPP,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mg,,,,7.0,35 °C,"[""Tetrakis(sulfophenyl)porphine"", ""Dowex MSA-1"", ""Manganese chloride""]",,,LOOH
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Co–TSPP,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mg,,,,7.0,35 °C,"[""Tetrakis(sulfophenyl)porphine"", ""Dowex MSA-1"", ""Cobalt chloride""]",,,LOOH
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Fe–TSPP,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mg,,,,7.0,35 °C,"[""Tetrakis(sulfophenyl)porphine"", ""Dowex MSA-1"", ""Iron chloride""]",,,LOOH
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Cu–TSPP,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mg,,,,7.0,35 °C,"[""Tetrakis(sulfophenyl)porphine"", ""Dowex MSA-1"", ""Copper chloride""]",,,LOOH
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Mn–TCPP,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mg,,,,7.0,35 °C,"[""Tetrakis(4-carboxyphenyl)porphine"", ""Dowex MSA-1"", ""Manganese chloride""]",,,LOOH
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Fe–TCPP,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mg,,,,7.0,35 °C,"[""Tetrakis(4-carboxyphenyl)porphine"", ""Dowex MSA-1"", ""Iron chloride""]",,,LOOH
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Co–PCS,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0 mg,,,,7.0,35 °C,"[""Cobalt chloride"", ""Urea"", ""Ammonium molybdate"", ""Ammonium chloride"", ""4-sulfophthalic acid"", ""Dowex MSA-1""]",,,LOOH
10.1016.s0039-9140(00)00655-x,mistral,mistral-small-latest,./prompts/prompt4.txt,7525.0,23504,2273.0,7866,Co–PCS,peroxidase,,,,,,,,,,,,,,,,,,,~0.05 mM,0.05,~0.191 mM/s,0.191,,,,,,,0.05 mM,0.05,0.2 mM,0.2,15.0 mg,,,,7.0,35 °C,"[""Cobalt chloride"", ""Urea"", ""Ammonium molybdate"", ""Ammonium chloride"", ""4-sulfophthalic acid"", ""Dowex MSA-1""]",,,LOOH
